abstract_id,question,entity,type,umls_id
2718,What in vivo tau tracers are being used?,tau,Gene,N/A
2718,What in vivo tau tracers are being used?,disease,Cancer,N/A
2718,What in vivo tau tracers are being used?,Tau,Gene,N/A
2718,What in vivo tau tracers are being used?,PBB3,Gene,N/A
2719,What is the Formalin test used for?,pain,Disease,C0030193
2719,What is the Formalin test used for?,tissue injury,Disease,C4552279
2719,What is the Formalin test used for?,inflammation,Disease,C0021368
2719,What is the Formalin test used for?,chemogenic pain,Disease,N/A
2719,What is the Formalin test used for?,opioid analgesic,Gene,N/A
2719,What is the Formalin test used for?,NSAID,Gene,N/A
2719,What is the Formalin test used for?,5-HT1B/1D serotonergic receptors,Gene,N/A
2719,What is the Formalin test used for?,Fos-like,Gene,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,hematomas,Disease,C0018944
2720,What drug treatment can cause a spinal epidural hematoma?,SSEHs,Disease,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,hematoma,Disease,C0018944
2720,What drug treatment can cause a spinal epidural hematoma?,cord compression,Disease,C0037926
2720,What drug treatment can cause a spinal epidural hematoma?,SEH,Disease,C1150005
2720,What drug treatment can cause a spinal epidural hematoma?,trauma,Disease,C0043251
2720,What drug treatment can cause a spinal epidural hematoma?,bleeding disorders,Disease,C0005779
2720,What drug treatment can cause a spinal epidural hematoma?,pinal subdural hematoma,Disease,C0751194
2720,What drug treatment can cause a spinal epidural hematoma?,bleeding,Disease,C0019080
2720,What drug treatment can cause a spinal epidural hematoma?,idiopathic spinal hematoma,Disease,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,vascular malformations,Disease,C0158570
2720,What drug treatment can cause a spinal epidural hematoma?,hemorrhage,Disease,C0019080
2720,What drug treatment can cause a spinal epidural hematoma?,aggression,Disease,C0001807
2720,What drug treatment can cause a spinal epidural hematoma?,increase of intra-thoracic pressure,Disease,C1881187
2720,What drug treatment can cause a spinal epidural hematoma?,chronic obstructive pulmonary disease,Disease,C0024117
2720,What drug treatment can cause a spinal epidural hematoma?,SSEHs,Cancer,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,SEH,Cancer,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,acute spinal epidural hematoma,Cancer,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,C7-D1,Cancer,N/A
2720,What drug treatment can cause a spinal epidural hematoma?,antiplatelet,Cancer,N/A
2721,List diseases caused by protein glutamine expanded repeats,Huntington's Disease,Disease,C0020179
2721,List diseases caused by protein glutamine expanded repeats,neurodegenerative disorder,Disease,C0524851
2721,List diseases caused by protein glutamine expanded repeats,neurodegenerative disorders,Disease,C0524851
2721,List diseases caused by protein glutamine expanded repeats,polyglutamine,Disease,C0384782
2721,List diseases caused by protein glutamine expanded repeats,Huntington's disease,Disease,C0020179
2721,List diseases caused by protein glutamine expanded repeats,atrophy,Disease,C0333641
2721,List diseases caused by protein glutamine expanded repeats,DRPLA,Disease,C0751781
2721,List diseases caused by protein glutamine expanded repeats,Dentatorubral-pallidoluysian atrophy,Disease,C0751781
2721,List diseases caused by protein glutamine expanded repeats,dentatorubral-pallidoluysian atrophy,Disease,C0751781
2721,List diseases caused by protein glutamine expanded repeats,huntingtin,Gene,N/A
2721,List diseases caused by protein glutamine expanded repeats,HTT,Gene,N/A
2721,List diseases caused by protein glutamine expanded repeats,CAG triplet,Gene,N/A
2721,List diseases caused by protein glutamine expanded repeats,CAG,Gene,N/A
2722,What is the nucleotide composition of the Lamin Associated Domains (LADs)?,A/T,Gene,N/A
2722,What is the nucleotide composition of the Lamin Associated Domains (LADs)?,lamina-associated domains,Gene,N/A
2722,What is the nucleotide composition of the Lamin Associated Domains (LADs)?,cell-type,Cancer,N/A
2723,What is the clathrin triskelia structure?,Clathrin,Gene,N/A
2723,What is the clathrin triskelia structure?,clathrin light chains,Gene,N/A
2723,What is the clathrin triskelia structure?,clathrin,Gene,N/A
2723,What is the clathrin triskelia structure?,post-Golgi,Gene,N/A
2724,What is myelin?,Myelin,Gene,N/A
2724,What is myelin?,myelin sheaths,Gene,N/A
2724,What is myelin?,myelin-related,Gene,N/A
2724,What is myelin?,myelin sheath is a multilayered membrane,Gene,N/A
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,Brucellosis,Disease,C0006309
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,pyrexia,Disease,C0015967
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,PUO,Disease,N/A
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,infection,Disease,C0009450
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,asthenia,Disease,C0004093
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,hypersomnia,Disease,C0917799
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,fever,Disease,C0015967
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,chills,Disease,C0085593
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,sweats,Disease,C0038984
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,pain,Disease,C0030193
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,edema,Disease,C0013604
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,orchitis,Disease,C0029191
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,endocarditis,Disease,C0014118
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,Human brucellosis,Disease,C0006309
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,brucellosis,Disease,C0006309
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,fatigue,Disease,C0015672
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,sweats headaches,Disease,C0018681
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,myalgia,Disease,C0231528
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,arthralgia,Disease,C0003862
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,weight loss,Disease,C1262477
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,joint pain,Disease,C0003862
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,backache,Disease,C0004604
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,splenomegaly,Disease,C0038002
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,leukopenia,Disease,C0023530
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,anaemia,Disease,C0002871
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,melitensis,Disease,C0006305
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,undulant fever,Disease,C0006309
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,arthritis,Disease,C0003864
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,osteomyelitis,Disease,C0029443
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,meningitis,Disease,C0025289
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,abortion,Disease,C0156543
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,abortions,Disease,C0156543
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,zoonotic disease,Disease,C0043528
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,abortus,Disease,C0000781
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,infertility,Disease,C0021359
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,chronic brucellosis,Disease,C0006309
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,PUO,Cancer,N/A
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,disease,Cancer,N/A
2725,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,chills,Cancer,N/A
2727,What is Dupuytren's contracture?,Dupuytren's disease,Disease,C0013312
2727,What is Dupuytren's contracture?,hyperplasia of the collagen fibers of the fascia of the palm,Disease,N/A
2727,What is Dupuytren's contracture?,Dupuytren disease,Disease,C0158360
2727,What is Dupuytren's contracture?,functional deficiencies,Disease,C0162429
2727,What is Dupuytren's contracture?,contracture,Disease,C0009917
2727,What is Dupuytren's contracture?,Dupuytren's contractures,Disease,C0013312
2727,What is Dupuytren's contracture?,painless,Disease,C0234226
2727,What is Dupuytren's contracture?,connective tissue disorder,Disease,C0009782
2727,What is Dupuytren's contracture?,benign fibroproliferative disease,Cancer,N/A
2727,What is Dupuytren's contracture?,hyperplasia,Cancer,N/A
2727,What is Dupuytren's contracture?,collagen,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,NMSC,Disease,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,melanoma,Disease,C0025202
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,non-melanoma skin cancer,Disease,C0699893
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,skin cancer,Disease,C0007114
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,pigmentary traits,Disease,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,cattle,Disease,C0007452
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,V92M,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,wild-type,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,MC1R,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,"R160W, D294H, R142H, 86insA",Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,R151C,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,I155T,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,V92M-/-,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,NMSC,Cancer,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,melanocortin 1 receptor,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,POMC,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,melanocortins,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,melanoma,Cancer,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,non-melanoma skin cancer,Cancer,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,skin cancer,Cancer,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,PANTHER,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,COPA,Cancer,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,D84E,Gene,N/A
2728,What phenotype is associated with the V60L mutation in the human MC1R gene?,I155,Gene,N/A
2729,List proteins with HEAT repeats,mTOR N-terminal heat repeat domain,Gene,N/A
2729,List proteins with HEAT repeats,HEAT,Gene,N/A
2729,List proteins with HEAT repeats,DNA-dependent protein kinase catalytic subunit,Gene,N/A
2729,List proteins with HEAT repeats,DNA-PKcs,Gene,N/A
2729,List proteins with HEAT repeats,HEAT repeat-containing,Gene,N/A
2729,List proteins with HEAT repeats,Rif1,Gene,N/A
2729,List proteins with HEAT repeats,Huntington-elongation-A subunit-TOR) repeat motifs,Gene,N/A
2729,List proteins with HEAT repeats,PR65/A,Gene,N/A
2729,List proteins with HEAT repeats,SF3b155,Gene,N/A
2729,List proteins with HEAT repeats,Pds5B,Gene,N/A
2730,"What is the aim of  perfoming a ""cycloheximide chase assay""?",cancer,Disease,C0006826
2730,"What is the aim of  perfoming a ""cycloheximide chase assay""?",lung adenocarcinoma,Disease,C0152013
2730,"What is the aim of  perfoming a ""cycloheximide chase assay""?",cancer,Cancer,N/A
